product,tag,review
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진중시키는 게 가장 먼저였기에 자극을 참고 꾸준해 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두개 정도만 발생하고 있습니다. 너무 마음에 들어서 벌써 20통 가까이 쓰고있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진중시키는 게 가장 먼저였기에 자극을 참고 꾸준해 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두개 정도만 발생하고 있습니다. 너무 마음에 들어서 벌써 20통 가까이 쓰고있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진중시키는 게 가장 먼저였기에 자극을 참고 꾸준해 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두개 정도만 발생하고 있습니다. 너무 마음에 들어서 벌써 20통 가까이 쓰고있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","예랑이가 쓰는데 옆에 있어도 향이 진~~~짜 강해요 막 안좋은 냄새는 아닌데 너무 강해서 별로예요 초록색쓰고 있는데 초록색보다 노란색이 향이 더 좋은거 같아요
이거 바르면 면도하고 있구나 알게되욬ㅋㅋㅋ
바르고 다른거 만지면 거기에도 냄새가 베여있어요
마무리감은 산뜻한 느낌이라 면도하고 나면 무조건 발라요"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요","💛💛바버501애프터쉐이브 그린리뷰💛💛

남자친구가 면도 후에 관리하고 싶어해서
바버 애프터 쉐이브 제품 구매해서
선물해줬습니다.~!

프랑스산 고급원료로 가득 채운 클래식한 향기로
바버501만의 특별한 향을 개발했다고 합니다.

면도날은 피부에 많은 자극을 주어 문제성 피부를
형성 할수도 있기때문에 자극 받은 피부는
에탄올로 케어를 한뒤 영양 공급을 해주는 것이
중요하다고 합니다.

확실히 에탄올 성분때문에
사용 시 피부가 따갑다고 합니다.ㅠㅠ
멘톨 성분이 함유되어 사용 후 시원하고
청량한 피부 상태를 느끼게 해줍니다.~!

종류가 3종류가 있었는데

빨간색
-피부가 당기고 건조할때 감각적인 머스크향

그린
-피부 진정케어가 필요할때 클래식한 우디향

엘로우
-거뭇한 피부를 생기있게 상쾌한 시트러스 향

그린이 진정케어기능이 있어서 그린으로 구매했습니다.!"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","아침 저녁으로 매일 사용하고 있습니다!! 수염이 정말 많이 나는 스타일인데, 면도를 할때마다 트러블이 심했습니다. 그러다가 면도 후에 진정시켜주는 게 있다는 것을 알게되었고, 검색하다가 바버501이라는 브랜드를 알게되었습니다. 후기가 상당히 좋았기에 한번 속아보자+간절한 마음으로 구매를 하였고 사용하였습니다.

처음엔 자극이 너무 강해서 후회도 했었습니다. 그리고 저는 향이 마음에 들었는데, 주변에선 향이 별로라고 해서 눈치도 많이 보였습니다. 하지만 면도로 지치고 손상된 피부를 진정시키는 게 가장 먼저였기에 자극을 참고 꾸준히 사용한 결과, 요즘은 면도 후에 트러블이 거의 없습니다. 트러블이 나더라도 예전에는 일정 부위가 모두 트러블이 생겼다면, 지금은 한, 두 개 정도 발생하고 있습니다. 너무 마음에 들어서 항상 재구매하고 있습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"지성에 좋아요, 주름/미백에 좋아요, 자극이 느껴져요","✔️에프터 쉐이브라 그런지 아예 노 자극은 기대하시면 안됩니다 ㅠ 면도 자체가 칼로 피부를 긁는 과정이라 그런가 면도하고나면 뭘 발라도 쓰렵다고 해요. 그래도 그나마 좀 덜 쓰려우려고 쓰는 제품인데도 약간은 쓰려워용 대신 다른 스킨 쓰는 것보다는 훨씬 좋습니다 !!

✔️일단 이 제품 향이 진짜 좋아요. 향이 비오템 오비타미네를 연상하는 향인데, 시트러스 들어가면서 부드러워서 향은 추천합니다. 이 라인들이 향이 은근히 쎄서 바르고 나면 향수처럼 꽤 오래갑니다 ㅋㅋ 제 남자친구는 초록 노랑 둘 다 써봤는데, 해당 색을 사용할 때는 거의 체향처럼 느껴집니당 ㅎ

✔️ 완전 물타입이고 챱챱 바르시면 돼요 !! 수분 충전도 돼서 바르고 나면 피부가 굉장히 말랑 매끈 시원해지더라고요

☑️ 재구매의사 80정도 있습니다 ! 나머지 20인 이유는 에프터 쉐이브린데도 좀 따가운 느낌과 가격대비 양입니다 ㅠ 물타입이라 펑펑쓰게 되는 느낌도 있어서 그런지 금방 쓰더라고요. 그래도 나머지 부분은 다 추천합니다 !!"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요",아빠가 면도후에 피부가 너무 거칠어지고 트러블이 심하게 나서 선물로 드렸어요! 처음에 써보시고는 너무 따갑다구ㅠㅠ 그러셨는데 아무래도 알콜(?)성 제품이라 어쩔수없이 따가운것같기는 합니다ㅠㅠ! 그래도 면도후에 항상 젤로션 제형에 아이x얼포맨 퍼펙트 올인원 바르셨는데 저분자 느낌의 제형은 아니라 이 애프터쉐이브로 저분자부터 차곡차곡 쌓아주니까 올인원만 썼을땨보다 피부도 더 좋아지고 시카추출물때문에 자극 심하게 받아서 맨날 붉던 피부도 많이 돌아왔어요! 아빠한테 올인원.크림.수딩젤 등등 여러 피부 관리템 선물해봤는데 이번거를 제일 마음에 들어하시네요ㅎㅎ 그래서 다음에는 같은 브랜드에 쉐이빙 부스터? 그 크림과 함께 써보시게 선물해보려구요 애프터 쉐이브는 건성분들에게는 딱히 추천드리지는 않습니다 (개인적인 의견) 알콜성이라 금방 수분 증발되는 느낌이라서요!
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극이 느껴져요","전에 초록색 에프터 쉐이브를 구매해서 남자친구한테 선물해줬어요 ! 향도 시원하니 좋고 부드럽고 진정이 된다고 좋다고 하더라고요. 그래서 이번에 다른 라인으로 남자친구가 하나 더 구매했어용

올리브영 직접 가서 테스터 이용해보고 고른 제품이에요 ! 면도하고 나면 피부가 따갑고 울긋불긋하게 뭐가 나서 진정용으로 구매했으면 했는데, 향 맡아보더니 이 제품으로 골랐어요. 저도 맡아보니 진짜 좋더라고요. 시트러스하고 과하지않은 시원한 향이 저도 쓰고싶더라고요 ㅋㅋ 개인적으로 비오템 특유의 향이 나는 기분이었어요 !

산뜻함은 오래 지속되는 느낌이고 여름에 어울리는 향과 제형이에요. 진정이 되긴 하는데, 이미 면도하고 난 뒤라 따가운건 여전히 느껴진다고 하더라고요. 그래도 안썻을 때보다 훨씬 좋대요.

가격이 그렇게 저렴한 편이 아닌데, 물타입이라 금방금방 쓰더라고요. 할인할 때 아니면 구매하기 약간 부담스럽네용 ㅠ"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","남자친구가 면도 후 턱 주변으로 인그로운헤어, 트러블로 고생중이라 선물로 준 제품입니다.
3가지의 제품이 있는데 각 제품마다 효과, 효능이 다르더라구요 제 남자친구는 진정이 필요한 것 같아 초록색 그린을 구매했습니다.
아직 사용한지 얼마되지않아 뛰어난 효과는 없지만 자극이 심하지 않고 부담없이 바를 수 있어서 좋다고 들었습니다. 손에 조금씩 덜어서 톡톡톡 흡수시켜주면 되는 제품이고 이 브랜드에 나온 쉐이빙부스터를 사용하고 난 뒤 이 제품을 사용하면 더 효과가 좋다고 매장직원께서 설명해주셨습니다."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",남자친구가 쉐이빙 젤을 사용하다가 옆에 딸려오는 부스터스킨을 사용해보고 너무 좋다며 구매한것인데 다른 부스터스킨들과 다르게 흡수가 빠르고 면도후에 자극없이 사용하기 좋다고 하더라고요 피부가 많이 예민한 편이여서 항상 순한 스킨으로 팩을 해주곤 햇는데 귀찮기도하고 번거로다 했었는데 이건 바로 발라만 주면되는거여서 훨씬 편리한거 같고 흡수가 엄청 빠르다고 해요 바르면 바로 피부에 쏵 스며들어서 번들거림이나 끈적임없고 보들보들한 마무리가 되고 사용후 향기도 아주 좋다고 합니다 단독으로 이것만 사용하기엔 많이 건조하고 스킨사용후 뒤에 에센스나 크림을 같이 병행해서 사용중이고 할인을 잘안해서 할인하면 아마 쟁여두고 살꺼 같아요 용량도 좀 작은편이라 큰용량이 잇었으면 좋겠다고 하네요 여튼 아주 만족하는 스킨입니다
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요","쉐이빙 후 ㅣ피부가 따가운 밍감성에 바칩니닼

올리브영거 이쁜 병 패키지 보고 구입함!!
가격대도 무난하구요ㅇㅅㅇ
그리고 옐로우 컬러감이 지친 가을에 상큼함ㄹ
불어넣어줄거 같아서 그입ㅋㅋ

일단 거부감 없는 향이 젛고ㅋㅋ

면더 후에 피부 좀 일어나고 붉어지는편인데ㅋㅋㅋ

그거 잘 잡아줌

제형은 살짝 묽은느낌
토너 스틴 중간재형이라 보면 댐 ㅎㅎ

그러면 굳이 스킨 쓰면 돼지 않냐 할텐데

스킨보다 좀더 수염에 적합한 느낌이라 보면 댐

스킨은 묽고 피부 전용ㅇ이고 덜 오일리
하지만

이녀석은 영양감도 있고 수염난 피부에 모공에
특효약 같은 느낌으로 들어감 ㅎㅂㅎ

필요성 전에는 못 느꼇지만
이제
나이들면서 관리의 필요성을 느껴가며
구입해서 사버니
담에더 다쓰먄 또 써야만 할것 같은 느낌이…
ㅎㅂㅎ

이렇게ㅡ화장대가 가득 차 간다"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","진~~한 향의 애프터쉐이브/스킨을 찾고계신다면..!! 추천합니다!

요즘에는 남성 스킨케어들이 은은한 향이거나 무향이 대부분이라서 아버지세대..?분들이 좋아하는 진한향! 이래야스킨이지!하는 ㅋㅋㅋ 스킨향은 찾기 어려웠던것같아요!

아버지가 만족할만한 스킨을 찾던중 매장에서 테스터해보고 이거다!! 했어요 ㅋㅋ 향이 정말 강합니다!!
실제로 선물해드렸을때 정말 만족하시더라구요!

우선 바버 501 브랜드도 면도관련해서 유명한 브랜드로 알고 있어서 안심하고 구매했어요!
면도자극과 스킨케어를 동시에 해결할 수 있고 시원하고 청량한 마무리감으로 만족하며 사용하십니다!

제가 구매한 옐로우라인은 거뭇한 피부를 생기있게하는 기능이 들어있고 향도 상쾌한 시트러스향이였어요!"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요","선물 해 보니 반반의 후기.
남자 화장품은 못 쓰겠다는 사람은
역시나 너무 쎄서 화끈거려 못 쓰겧다고 함
진정성분 아니엿나.."
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요",향이 좋아요 근데 너무 빨리 증발 한다고 해야하나 생각보다 마니 발라야해요
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요",어.. 제품 효과를 떠나서 냄새가 좀 독하다고 하네요..ㅎㅎ..
바버501 애프터 쉐이브 165ml 2종 택1,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","자극 없고 좋아요
여러 번 재구매 해서 쓰는데 좋은 것 같습니다"
바버501 애프터 쉐이브 165ml 2종 택1,"복합성에 좋아요, 진정에 좋아요, 보통이에요",남자들 면도하고 발라주면 향도 괜찮아서 좋을거같네요.좋아요
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 진정에 좋아요, 보통이에요","어쩌다보니까 그린토마토 성분이 눈에 띄여서 이 제품을 구매하게 되고 한달 넘게 사용했는데 좀 뛰엄뛰엄 사용해서 그런지 아직 모공이 줄어들고있는지는 잘 모르겠지만 열심히 사용하고는 있습니다.

토너라서 제형은 그냥 물처럼 엄청 잘 흐릅니다.

팩으로도 써보고 손에 덜어서도 사용하고 있는데 손에 너무 많이 덜면 막 흘러넘쳐서 조심해야합니다!"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요","들이부어서 모공패드 매일 저녁에써주기도함.
결정리~모공두~~!! ㅎ.ㅎ"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 주름/미백에 좋아요, 보통이에요","쓴 지 며칠만에 뭔가 대각선으로 나있던 모공이 쪼그라드는듯한 느낌이었음 갑자기 모공이 동그래보여서 눈에 띄더라고요 모공 수축효과는 약간 있는 거 같아요. 사용 중지하니까 바로 다시 모공 원상복구 되는 느낌..
그리고 여기 판테놀 들었는데 판테놀 쓰면 피부가 뭔가 빤딱해지고 좋긴한데 내 피부엔 트러블 유발하는 주범이라ㅠ 판테놀 들은 중 모르고 사서 매우 후회중…
판테놀이 안 맞는 내 피부가 유감이지 잘 맞는 분들한테는 좋은 제품이라고 생각해서 별점 5점 줌
아무튼 모공수축효과는 약간 있는 듯하고, 나처럼 판테놀 안 맞는 사람은 얼굴이 평소보다 기름지고 여드름 날것임…"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 보습에 좋아요, 자극없이 순해요",토너 점성은 물 같아요 바르니 자극없이 순해요 촉촉해요 향은 무향이에요 재구매할꺼에요
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","오늘 낮 3시 44분에 사용.
음, 자극적이지는않으나 물..같은제형.토너 제형
흡수가잘되는편~꾸준히 쓰면 지금부터 여름까지는 괜찮을듯"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","발림성이 깔끔하고 개운해요
사실 모공은에 효과는 잘 모르겠습니다만...
차갑게 보관하면 여름에 더 잘 사용할 것같습니다!"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","날이 따뜻해지니 복합성 피부가 되는 시즌입니당
끈덕하지않아서 좋고 자극이없어요
세럼이랑 함께 사용중"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",저는 토너팩으로 쓸려고 샀는데 이게 또 앰플토너라서 엄청 촉촉해요 토너팩으로 하니까 피부온도도 싹 내려가고 모공케어도 되니까 너무 좋은것같아요!!
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","냉장고에 넣어서 쓰고 있어서 화장솜으로 적셔서 얼굴 닦아내는데 너무 시원하고 얼굴에 흡수도 잘되요^^
이거 바르고 토마토모공앰플 바르고 화장하는데 피부표현이 잘되는게~ 용량은 작은데 화장솜으로 쓰니까 생각보다 오래써요ㅋㅋ"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","그린토마토 토너 좋아요
ㅎ ㅎ
앰플 먼저 써보고 토너까지 주문했어요"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",자극 없고 순해요. 한번만 하면 저는 건성이라서 3번정도 더 톡톡 발라주고 흡수 시켜주면 좋아요.
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","모공관리때문에 검색해보다가 처음 구매해 봤는데~
며칠써보니 좋은듯 해요~ 앞으로가 더 기대됩니다"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","순하고 보습도 잘 해주는거 같아요
대용량이라서 오래써요 ~"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요",그린토마토가 모공에 좋다해서 구매해봤어요~~제 피부엔 자극 없었고 산뜻하게 마무리 되서 좋았어용~~! 냄새도 무향이라 굿굿
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요",타고난 애기피부였던 제가 최근 갑자기 피부가 이상해져서 남자친구 로션 뺏어쓰다가 몇년만에 제 기초화장품 구매했아요! 엄청 건성인데 뭔가 쫀쫀하고 한 번 썻는데도 피부에 좋은 느낌이 들어요 ㅎㅎ
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","앰플 써보고 좋아서
그린토마토 토너도 샀어요ᆢ

모공 수축 효과를 기대하면서
열심히 챙겨 바르고 있습니다ᆢ"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","배송도 빠르고 자극없이 순해요
용량도 커서 오래 사용가능해요"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요",출산 후라 피부가 초초 예민한 상태인데 정말 자극없고 순한 제품으로 잘 구매한것 같아요! 같은 라인의 앰플도 유명하던데 다음에 할인하면 구매해 보려구요
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 보습에 좋아요, 자극없이 순해요",토너 한달 이상 사용했는데 저한테 잘 맞아용 ㅎㅎㅎ 또 구매해도 될 것 같아용
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요",무난하게 사용하기ㅜ좋고 이거때문인지는 정확하게는 모르겟지만 그래도 볼 모공이 조금은 줄어든거같아서 밤마다 사용하고잇어요!
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","화장솜으로 팩도 하고 양이
많아서 촵촵 양껏 흡수시켜요!
모공이 줄진 않아도 늘어짐이 좀 덜한거같아요!
가방도 넘 귀여워요"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"건성에 좋아요, 진정에 좋아요, 보통이에요",세럼이 사용 중이라서 토너도 똑같은 제품을 구매했어요...
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","부모님이 사용해보고싶다고 하셔서 사드렸어요
엄청 가볍고 좋은듯 ?"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",여기 브랜드는 세일도 많이 하고 양도 많고.. 진짜 혜자인 거 같아요 싼 가격에 비해 상품의 질도 괜찮은 거 같아요!
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","나이 먹을 수록 피부 관리는 꼭 하게 되는 것 같아요
관리를 안 하면 .. 넘시 티가 나서 닦토로 좋아요"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","나이가 들면서 피부에 관심이 많아지네요
이것저것 피부에 맞히는 중입니다."
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요","순하고 결정리도 잘되는거같아서
만족하면서 쓰고있습니다 ㅎㅎ"
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",순해서 무난하게 바를 수 있는 토너에요~ 사용 후 뒤집어짐이나 안 좋아진 게 없어서 좋았어요ㅎㅎ
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",지성 피부에 좋다고 해서 남친 사줬는데 후기도 좋네요 재구매해서 계속 사용중입니다
[7종모공개선] 성분에디터 그린토마토 모공토너 350ml,"복합성에 좋아요, 주름/미백에 좋아요, 자극없이 순해요","제품 구매한 목적이 코팩을 사용한 후에 모공을 케어할 목적으로 구매하게 되었습니다.

향은 강한 향이 아니라서 개인적으로 머리 아프지도않고 좋은 것 같습니다.

스킨 제품이 더 좋지않을까 생각해서 찾아보다가 이 토너를 구매해서 손에 덜어서도 바르고 화장손에 묻혀서 팩처럼도 사용하고 있는데 매일마다 사용을 안해서 그런건지는 몰라도 아직 이렇다할 효과는 못느껴보고 있는데 효과 좋았으면 좋겠다는 기대감으로 계속 써볼생각입니다."
