product,tag,review
올리세 퓨어워터 미스트 300ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","묵직하고 미스트는 필수라 바로 구매해봤어요 ㅎㅎ
무거워서 그건 좀 아쉬워요"
올리세 퓨어워터 미스트 300ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",거의 물 같고 용량도 많아서 자극없이 가볍게 뿌려주기 좋아요
올리세 퓨어워터 미스트 300ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요",거의 물? 뿌리는 것 같아여 살짝 촉촉해지는정도?? 싸고 양도 많고 진짜 순해서 부담없이 자주 뿌리기 좋아요
올리세 퓨어워터 미스트 300ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요","워낙
n번째탬이라
더이상 설명할게
없을정도로
넘좋았다."
올리세 퓨어워터 미스트 300ml,"지성에 좋아요, 보습에 좋아요, 자극없이 순해요","안개분사가 아닌점빼고는 다 만족스러워요 ㅋㅋ
얼굴에 공격형 분사가나와요"
올리세 퓨어워터 미스트 300ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","휘뚜루마뚜루 사용하기 좋아요~
샤워실에 놓고 쓰려다 수분미스트 필요해서
사무실에 놓고 사용하는데 수정화장 할때도 좋아요"
올리세 퓨어워터 미스트 300ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",2통째 쓰고 있는 인생 미스트!! 빠르게 다시 건조함도 없고 트러블도 없음!! 촥촥해요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","안개분사처럼 골고루 잘 뿌려져서 흡수도 잘되고 좋아요
엄청 촉촉하고 그 촉촉함 유지되는게 좋아서 완전 대만족하면서 한 통 다 썼어요!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","사무실에서 수시로 뿌려주는데 화장 위에 뿌려도 안개분사라 메이크업 안지워지고 흡수도 잘 돼요
다른 저렴한 미스트랑은 비교도 안되게 속당김 잡아주고 좋아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",살짝 떨어트렸는데 펌프가 안되서 분사가 안되네요.ㅠㅠㅠ 떨어뜨리지마세요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",오일층이 있는 미스트는 얼굴에 광은 도는데 특유의 답답함이 있는데 이 제품은 수분감을 채워주는 느낌이라 재구매 합니다.
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",처음에는 향이 별로였는데 향 외에는 유분감 없는 미스트로 사용하기 딱이라 계속 재구매 합니다.
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요","미스트 타입인데, 안개 분사같이 분사가 고르지 않아서 아쉬워요ㅜㅜ"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","오일감이 거의 없는 아주 미세한 분사력을 가진 수분 미스트예요. 겨울에 히터 아래에서 피부 건조해질때마다 잘 썼어요. 건조할 때 즉각적인 해결을 위해서 쓰기에 넘 만족스러워서 책상위에 올려두고 거의 매일 쓰고 있어요. 오일리하지 않아서 번들거림 없는 게 좋고, 대신 건조할 때는 뿌려도 수분이 금방 증발돼서 자주 뿌려줘야 해요. 도움이 되셨다면 도움이돼요 눌러주세요 :)"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","파이코어 크림 좋길래 미스트도 주문해봤어요
우선 미스트는 분사력도 너무 중요한 부분인데 진짜 안개분사처럼 잘 퍼져서 골고루 잘 뿌려져요
그리고 원래 미스트 평소에 잘 안뿌렸는데 이유가 뿌린 직후엔 촉촉하지만 시간이 좀만 지나도 이 수분이 다 날라가서 오히려 더 건조해지는 기분이더라구요
근데 이 파이코어 미스트는 시간이 지나도 촉촉함이 유지가 되는게 신기하고 너무 좋았어요
그래서 요즘 건조한 사무실에서 계속 뿌려주고있는데 속당김이 진짜 많이 완화되고 있어요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 보통이에요","파이코어 리페어 미스트를 써보고 너무 만족스러웠어요. 미세한 분사력 덕분에 얼굴 전체에 고르게 뿌릴 수 있고, 사용 후 피부가 촉촉해지는 게 바로 느껴졌어요. 건조한 날씨에도 보습 효과가 오래가서 좋았고, 끈적임 없이 산뜻하게 마무리돼서 데일리로 쓰기에 딱이에요. 피부가 민감한 편인데도 자극 없이 편안하게 사용할 수 있었어요. 가볍고 휴대하기 좋아서 언제 어디서나 촉촉함을 유지할 수 있는 필수템입니다!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","옆으로 돌리면 나오지 않게 잠궈놓을 수 있는 형태의 용기라서 가지고 다니면서 사용하기 용이하더라구요 :)

세럼 미스트라고 해서인지 미스트 치고는 약간의 묵직함이 느껴지는 거 같았어요 그래서 피부가 편안한 느낌이 드는 그런 미스트였어요 !

춥고 건조한 때에는 세안 후에 퍼스트 에센스로 사용해도 될 거 같아요 💦"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","우선 케이스 고급스러워요
옆으로 돌리는 방식인데 세련된 디자인이네요.
요즘 건조하고 푸석해서 주름이 도드라져 보여
고민이었는데 간편하게 뿌리니까 촉촉해 지네요
흡수가 빠르고 가벼운 제형이에요
사진은 손등에 뿌려본건데 향도 좋고
편하게 사용하기 좋아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",뿌리니 즉각적으로 촉촉해지네요. 세럼 미스트라서 더 고보습인것같아요. 뚜껑을 돌려서 사용할수 있으니 가방에서도 뚜껑이빠지거나 흐를일이 없어 출퇴근가방에넣어다니기에도 딱입니다
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요",피부가 너무 건조한데 찬바람이랑 온풍기 바람까지 맞으니 피부가 너무 따가워서 진정용 미스트로 주문해봤어요. 처음에 사용하면 피부가 살짝 따가웠지만 꾸준히 사용하니까 피부 건조함도 조금 덜해지네요!
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",미스트 분사력이 좋아서 수시로 사용하기 좋습니다. 뚜껑이 특이하게 생겼는데 너무 유용해요. 돌려서 누르면 나오고 다시 닫고 싶을 때는 옆으로 쪼끔만 돌리면 돼서 가방에서 새거나 눌릴 일이 없어요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","섬세한 안개분사로 세럼이 뭉치지 않고 고르게 잘 뿌려지네요
화장 위에 덧뿌려도 화장이 무너지거나 흘러내리지 않아 속건조를 방지해줘요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",피부가 많이 당겨서 미스트를 검색하다가 성분보고 구매했어요! 세럼미스트라서 보습력 좋고 너무 촉촉해요 무엇보다 분사력이 좋아서 만족합니다! 얼굴에 고르게 분사되서 만족! 스킨 대용으로 사용해도 좋을 것 같아요 강추 😆😆
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","받자마자 뿌려보려고 눌렀는데 안되서 보니 뚜껑을 오른쪽으로 살짝 돌려야 하더라구요^^;;
잠금이 되서 좋네요!
굉장히 촉촉한 미스트에요 올겨울 잘 쓸것 같아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",물같은 미스트 말고 세럼류 미스트 찾다가 구매했어요! 뿌리면 바로 피부에 착 밀착해서 쫀쫀해지는 느낌이에요! 분사력도 너무 좋고 분사입구를 돌려서 막을 수 있어서 위생적으로도 너무 좋은 것 같아요!
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","우선 패키지가 간결하고 뚜껑 없이 옆으로 돌려서 뭐 하나 잃어버릴 일 없어 너무 편했습니다!
그리고 뿌렸을때 특유의 화장품 냄새가 나지 않았어요!
뿌린 직후 뽀송하게 흡수되는데 건조하지 않고 시원하면서 촉촉했어요!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","세럼이랑 미스트랑 따로 쓰기 귀찬았던 차에
한번에 되는 제품이라길래 호기심이 가더라구요~

배송받고 보니 용기가 진짜 튼튼하고 고급스러워서 놀랐어요 그리고 써봤던 미스트중에서 제일 입자가 고와요 안개분사보다 더 촘촘하게 뿌려지는듯해요

미스트라서 모든 단계전에 기본적으로 뿌려주고있는데 즉시 촉촉해지는건 물론이고 세럼성분이 있어서 그런지 피부가 쫀듯쫀듯 탄력이 좀 붙는데
신기하게도 유분기나 끈적 거림은 하나도 없어서 진짜 물건인거 같아요!!!!🫢 뭐야 뭐야"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","날씨가 추워지면서 건조함이 심해져 촉촉한 세럼 미스트를 찾다가 구매했는데 정말 만족스러워요. 뿌리는 순간 피부에 밀착되며 쫀쫀해지는 느낌이 들고, 분사력도 아주 좋습니다. 뚜껑이 따로 분리되지 않고 일체형이라 사용하기도 훨씬 편리해요.

저는 미스트로도 사용하지만, 스킨 대용으로도 활용하고 있는데 건조함을 확실히 잡아줘서 피부가 한결 촉촉해졌어요. 안개분사로 수분감이 피부에 골고루 잘 전달돼서 정말 만족스럽습니다."
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","안개분사 미스트중에 제일 최고 !!

제가 코덕이라 미스트 고를때도
굉장히 신중한 편인데요
칙칙 찍 나오면 화장이 밀려서 성분 좋아도 안쓰는데

파이코어 세럼 미스트는
반신욕할때 욕실 한가득 수분 안개처럼
피부에 닿았을때 포근하고 바로 흡수되는 안개분사로
원래 촉촉했던 윤기나는 피부로 만들어줘요
한번만 뿌려도 이마에 은은한 수분광 도는거 보이죠?

세럼미스트라
토너 대용으로 샤워하고 바로 뿌려도 좋았고

회사에서 사무실에 올려두고
건조할때마다 뿌렸는데
동료들이 화장품 뭐쓰냐고 물어봐서
뿌려줬더니 다들 한개씩사면서 케이스도
정말 고급지다고 만족하더라구요

욕실,화장대,사무실,차 안에 다 한개씩 놓고싶지만
휴대용으로 건조함 잡기에는 사무실, 차 안에서 수시로
뿌리기 너무 좋아요~!!
그리고 세럼미스트 만의 은은한 진정되는 향이 있어서
일하다 뿌렸을 때 차분해지고 좋더라구요ㅎㅎ"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","피부 예민하고 민감해졌을 때 사용하기 딱 좋아요! 세안 후 토너 대용으로 하나, 사무실에 하나 가져다뒀어요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요","비싸서 그렇지 제품력 아주 맘에 듭니다
수시로 뿌려주니까 안 건조하고 좋아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",돌려서 사용하는 것도 신기하고 안개뷴사되는데 엄청 촉촉해요!!워낙 건조한 피부라서 겨울만 되면 피부가 바짝 마르는데 그때마다 뿌려주면 건조함이 덜하고 히터열로 붉어진 피부 진정시킬때도 좋아서 만족스러워요~
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",요즘 같이 추운 겨울날에 사용하기 좋은 제품입니다 ㅎㅎ 칙칙 뿌리기만하면 되서 좋아요 실내에서 히터를 트니까 더 건조해지는데 이제품을 쓰면 해결됩니다 ㅎㅎ 만족해요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",샤워 후나 머리 드라이하기 전에 바로 뿌려주고 빠르게 흡수시켜주면 기초 바르기 전까지 얼굴 당김도 덜하고 분사력도 좋아서 골고루 바르기도 좋고 수시로 뿌려주기 좋은 미스트에요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",분사력이 뛰어나 얼굴에 뭉침없이 고르게 퍼져서 좋아요 속건조를 잡아주어 피부가 늘 촉촉하게 느껴지고 제품이 순하고 자극이없어서 늘 뿌리고있어요 재구매의사있어요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 진정에 좋아요, 자극없이 순해요","수딩크림 사용중인데, 미스트도 같이 쓰면 예민한 피부 진정에 도움될 것 같아 주문해봤어요. 아직 한 두번 밖에 안써봐서 눈에 띄는 효과는 잘 모르겠지만 피부 건조함은 확실히 덜해요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","주로 토너 대신 쓰고 있습니다.

욕실에 놓고 세안 후 바로 뿌려주고 있어요.

그렇게 해주면 속건조가 사라져 나와서 바로 그 다음 케어하면 딱입니다.

덕분에 반나절 넘게 나갔다 들어와도 건조함이 덜 해요.

찬 바람 맞고 들어와선 진정을 위해 한번 더 뿌려주기도 합니다.

피부가 점점 마르는 단순 수분공급이 아닌

촉촉함을 더해주고 수분감은 유지시켜주고 순해서

부담없이 자주 애용하고 있어요."
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","뿌리기만 하면 간편하게 피부에 수분과 영양을 채울 수 있어 바쁜 아침이나 외출 전에도 딱이에요. 가벼운 텍스처지만 보습력은 확실해서 뿌린 후 피부가 부드럽고 생기 있어 보이는 게 느껴져요. 메이크업 전에 사용하면 화장이 잘 먹고, 메이크업 위에 뿌려도 들뜸 없이 촉촉함을 유지할 수 있어 좋더라고요. 휴대하면서 건조할 때마다 수시로 사용하기에도 편리해서 요즘 제 파우치 필수템 ㅠㅠ"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","민감한 피부는 아닌데 얼굴에 열이 많고 속건조가 심해서 구매했어요!! 크림이나 스킨, 로션, 앰풀은 있는데 그걸 발라도 건조한 날에 뿌리려고 파이코어 디퍼런씨 세럼미스트 구매했어요.
개인적으로 끈적한 걸 싫어하고 미스트 뿌린 뒤 마르면 건조해지는 거 진짜 싫어서 서치해봤는데 이거는 촉촉함이 많이 남는다고 하더라구요. 실제로 며칠동안 사용해 봤을 때 각질 부각되던것도 많이 줄고 화장도 잘 먹어요.
안개분사라서 화장 후에 뿌려도 괜찮더라구요. 만족해용~"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",샤워나 세안후에 바로 바를 미스트 찾다가 구매했어요🩵 겸사겸사 스킨 대용으로도 쓸 수 있으면 좋겠다 싶었는데 완전 딱입니다. 특히 피부과 다녀온 뒤에는 피부 자극 되어거 패드나 화장솜 쓰는 것도 꺼리는 편인데요. 디퍼런씨 세럼 미스트는 피부자극없이 진정+보습되니까 피부과 시술로 자극받은 피부에도 써도 괜찮더라고요. 패드나 화장솜 쓰는 것도 자극된다 하시는 분들 요거 괜찮을 거 같아요!
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","건조한 피부를 빠르게 진정시켜주네요
민감한 피부인데 자극없고 사용하면 끈적임없이 바로 흡수되고 산뜻합니다
안개분사로 빠르게 흡수되어서 손댈게 없네요
휴대도 편해서 수시로 사용할수 있어서 좋습니다.
향은 무향에 가깝고 자극없이 순해서 좋습니다"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","세럼 미스트는 처음이었는데 일반미스트보다 고급스러워요~ 윗쪽 미스트를 돌려서 분사되는쪽으로 맞춰서 사용하고 사용안할때도 다시 돌려두면되서 마음대로 눌러지지않아 좋네요
미스트도 뭉쳐지지않고 잘 퍼지게 분사되어서 좋아요!
한번 뿌리기만해도 촉촉함과 톤업까지도 가능해서 밝아보여서 좋아요~ㅎ 애정하는 미스트가 될것같아요!!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","요즘 날씨가 추워지니깐 사무실 난방때문에 얼굴이 너무 건조해져서 구매했어요
뚜껑을 따로 열지않고 돌려서 쓸수있는게 좋았고 향도 따로없어서 피부에 뿌렸을때 거부감이 없었어요
그리고 건조할때 뿌리고 살짝 두드려서 흡수했더니 촉촉하고 좋았습니다!
썬크림까지만 바르고 일상생활해서 메이크업 후에 뿌려보진 못했지만 아주 만족합니다!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",아니 이렇게 좋은 미스트는 처음이에요! 따로 뚜껑없이 돌려서 열고 잠글 수 있어서 넘 편하구요 분사력 미쳤어요 심지어 안개분사라 고르고 넓게 뿌려져요! 향도 은은하구 순해요! 메이크업 위에 뿌려도 번들거림없이 촉촉합니다! 맨얼굴에 수시로 뿌려주니 붉은기도 많이 사라졌어요!
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",디퍼런씨 멜팅크림 써보고 반해서 미스트도 써봤어요. 디퍼런씨 제품이 속건조도 잘 잡아주고 보습감이 너무 좋더라구요. 휴대하기도 좋아서 들고다니면서 수시로 뿌려요. 요즘히터 나오면 얼굴이 너무 찢어질것같아서 수시로 아팠거든요. 뚜껑 부위가 약하지 않아서도 맘에들어요.
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","어떤건 뿌려도 피부가 당기는 제품도 있는데
이 미스트는 일단 피부 당김이 전혀 없어서 좋았어 요~
세안 후에 바로 뿌려보기도 하고
활동하다가 맨얼굴에 뿌려보기도 했는데
둘다 피부당김없이 촉촉했어요!!
악건성이라 만원대부터 10만대까지
좋다는건 다 써봤어요. 확실히 비싼건
촉촉함이 패 오랜시간 유지되기도 했어요.
낮에 뿌렸는데 자기전까지 괜찮았어요~
그리고 미스트 뿌린 후 크림 바르고
톤업선크림을 발랐는데
뜨거나 뭉침도 전혀 없었어요

고농축 바이오옴이 함유되오 있다고 봐서
구매했는데 세안직후 찢어지는 속건조 인데
오랜시간 촉촉한거 보니 수분 공급이
잘 되는것 같아요!!
묶음으로 쟁이고 싶어요
패 오래 쓸수있고 수분감도 많아서 피부가
좋아질것 같은 느낌입니다ㅎ ㅎ"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","건성이라 평소에 많이 건조해서 회사에서 뿌려주려고 구매했습니다. 철통에 든 미스트 형이 아니고 누르면 펌핑식으로 되는거라 양 조절에 용이하고
사용할때는 옆으로 돌려 구멍이 나오게하고 안사용할때는 구멍 안보이개 하면되서 저절로 눌러질일도 없고 좋아요.
철통아닌데도 안개분사 잘됩니다. 씻고 바로 뿌린 사진 첨부햤는데 솜털처럼 물방울 앉은거 보이시죠? 안개분사 되서 그래요.
수분감 좋고 만족합니다"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","회사에 두고 수시로 뿌려주는데 화장 위에 뿌려도 안개분사라서 흡수가 되게 잘되더라구요!
화장이 뜨거나 밀리지 않는 점도 너무 좋아요
보습도 미스트 중에서 정말 잘되는 편이고 뚜껑 돌리는 모양의 미스트라 휴대할 때에도 흐를 일 없어서 더 좋은 것 같아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","너무너무 순하고 가벼운 느낌. 하지만 수분력은 잡아주어 얼굴의 당김이 전혀 느껴지지 않고 촉촉하면서도 부드러운 느낌이 들어요. 바른 후 왠지 뽀얀 피부가 된 것 같은 느낌은 느낄 뿐일까요 ♡
히터 아래에선 필수일 듯하고, 그간 써 본 미스트 중 보습감이 제일 잘 남는 듯 하여 겨울 내리 잘 쓰고 또 구매하려구요 :)"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","엄청 미세하고 부드럽게 안개 분사 됩니다.
미세하게 분사되니 피부에 빠르게 흡수되고 겨울철 사무실에서 사용하기 딱 좋은거 같아요!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",뚜껑을 돌리면 on/off가 가능해서 들고 다니기 편할 것 같아요~ 겨울철에 미스트 필수인데 넘 마음에 듭니다 히터 틀면 건조해져서 ㅜㅜ 사무실에 놓고 수시로 뿌리려고 해요 안개분사라서 되게 고르게 잘 분포돼요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",미스트 분사력이 진짜 좋습니다. 고운 입자로 뿌려지니 피부가 정말 많이 촉촉합니다. 용기도 사용하기 정말 편합니다. 온/오프 가능하게끔 뚜껑을 살짝 돌려서 사용하면 됩니다. 제가 사용해본 미스트 중에서 분사력이 가장 좋습니다.
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","뚜껑을 열었다 닫았다 하지 않아도 돼서 편해요
안개분사로 피부에 골고루 안착되는 것 같구요
씻고나서 얼굴에 바로 뿌려주니 좋네요
성분도 순한 것 같구요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",패키지도 깔끔하고 이쁘고 뚜껑을 오른쪽으로 돌리면 분사되는부분이 있어서 위생적으로도 좋은것같아요 분사력도 좋고 촉촉해져서 좋아요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",겨울이 다가와서 미스트 요즘 필수인데 30대 들어서도 나서 피부 나이 먹는 것도 엄청 신경써야해서 샀어요..! 가볍게 뿌려주기 좋은 거같아요! 산뜻하게 수분감이 오래가서 더 좋았어요
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","뚜껑이 열리는게 아니라 돌리는 형식이여서 편리합니다
분사도 넓고 고르게 잘되고 마무리감도 끈적임 없어 촉촉하게 수분감 채워져서 좋아요"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",이제 너무 건조한 계절이라 수시로 뿌릴 미스트가 필요한데 이 제품은 순하면서도 수분감을 가득 넣어주어서 너무 좋아요~ 분사력도 좋아서 사용하기 편리합니다!
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",생각날 때마다 얼굴에 수시로 뿌려주는데 보습과 수분을 잘 채워줘서 만족하며 사용하고 있습니다
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"복합성에 좋아요, 보습에 좋아요, 보통이에요",피부관리샵갈때마다 들었던소리가 꼭 세안하고 스킨을 하라하더라구요 ?! 귀찮아서 건너뛰었었는데 !! 근데 여전히 스킨바르긴 넘 귀찮아서 ㅎㅎ 요즘음 이걸로 첫단계에 수분주고있어요 완전 촉촉하고 즉각 진정 + 피부장벽사는게 느껴져서 좋습니당 편해요🤍
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","피부 진정과 보습에 탁월한 제품이에요. 미스트 타입이라 간편하게 사용할 수 있고, 얼굴에 뿌리는 순간 가벼운 세럼 입자가 피부에 바로 흡수되어 촉촉함을 선사해요. 특히 블루바이옴 성분 덕분에 피부 장벽 강화에도 도움을 주어 사용 후 피부가 한층 건강해지는 느낌이 들었어요. 가볍고 산뜻한 마무리감 덕분에 건조한 날씨에도 부담 없이 사용할 수 있는 데일리 필수템입니다!"
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",겨울에는 미스트 없이는 정말 못살 거 같습니다. 더욱이 차 안에 히터 키고 다니면 얼굴이 건조해져서 갈라지는 느낌 이럴 때 미스트 한방이면 촉촉함이 오래가서 정말 좋네요. 이번에 구매한 이 제품도 분사력 좋고 촉촉함이 오래가서 상큼하게 겨울 보낼 수 있을 거 같습니다. 잘쓸게요.
[민경 PICK] 파이코어 디퍼런씨 블루바이옴 리페어 세럼 미스트 100ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",예전에 사용했던 미스트들은 끈적임이 심해서 늘 실패했는데 파이코어 디퍼런씨 세럼미스트는 끈적임이 없어서 만족해요. 안개분사라서 고르게 뿌려져서 좋고 하얀색 깔끔한 용기 디자인으로 수시로 들고 다니면서 뿌리기도 좋아요. 건성피부라서 미스트 사용이 필수라서 잘 사용하고 있어요
